pair,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,comparison_id,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
17,11A,B,5.0,5_16,B,11.0,,,11A,,,1597500,1597878,378,A,6.0,6_13,A,11.0,,11A,,,,1713799,1715361,1562,,Waarvan één een balk en één een soort ander ding.,,One of which is a beam and one of which is some kind of other thing.,,,11A,,True,en dan daarin twee dingen waarvan één dat rechthoekige ding en die andere...,,and then in it two things one of which is that rectangular thing and the other....,,,11A,,,True,664,1597500.0,1597878.0,378.0,1713799.0,1715361.0,1562.0,right,left,right_left
18,04B,A,1.0,1_1,B,4.0,,04B,,,,28250,28640,390,B,1.0,1_1,B,4.0,,,04B,,,29590,29850,260,"Ja, en het heeft van die twee van die balkjes uit...",,"Yes, and it has of those two of those bars from...",,04B,04B,,,True,"Ja, en het heeft van die twee van die balkjes uit...","Ja, zo, twee zo.","Yes, and it has of those two of those bars from...","Yes, like that, two like that.",,,04B,04B,True,665,28250.0,28640.0,390.0,29555.0,29885.0,330.0,both,both,both
18,04B,B,1.0,1_1,B,4.0,,,04B,,,29590,29850,260,A,2.0,2_6,A,4.0,,04B,,,,632890,633260,370,"Ja, en het heeft van die twee van die balkjes uit...","Ja, zo, twee zo.","Yes, and it has of those two of those bars from...","Yes, like that, two like that.",,,04B,04B,True,En twee balkjes die uitsteken.,,And two bars sticking out.,,04B,04B,,,True,666,29555.0,29885.0,330.0,632890.0,633260.0,370.0,both,both,both
18,11B,A,1.0,1_2,A,11.0,,11B,,,,43380,43580,200,B,2.0,2_15,B,11.0,,,11B,,,831370,832060,690,"En die zit dan niet erop, maar aan de zijkant rechts.",,"And it's not on top then, but on the side right.",,,11B,,,True,Mhm.,En dan met dat bolletje voorop.,Mhm.,And then with that little ball in front.,,,,11B,True,667,43315.0,43645.0,330.0,831370.0,832060.0,690.0,right,right,right
18,14B,B,1.0,1_3,B,14.0,,,14B,,14D,66300,67290,990,A,2.0,2_16,A,14.0,,14D,,14B,,841790,842320,530,Mhm en een...,"Zo'n soort, zo'n armpje, zeg maar.",Mhm and a...,"One of those kind, one of those little arms, so to speak.",,,14D,14B,True,En die twee kromme armpjes.,,And those two crooked little arms.,,14B,14D,,,True,668,66300.0,67290.0,990.0,841790.0,842320.0,530.0,both,both,both
18,14D,B,1.0,1_3,B,14.0,,,14B,,14D,66300,67290,990,A,2.0,2_16,A,14.0,,14D,,14B,,841790,842320,530,Mhm en een...,"Zo'n soort, zo'n armpje, zeg maar.",Mhm and a...,"One of those kind, one of those little arms, so to speak.",,,14D,14B,True,En die twee kromme armpjes.,,And those two crooked little arms.,,14B,14D,,,True,669,66300.0,67290.0,990.0,841790.0,842320.0,530.0,both,both,both
18,14A,A,1.0,1_3,B,14.0,,14A,,,,68200,69100,900,B,1.0,1_3,B,14.0,,,14A,,,69180,69420,240,"Ja, ja, en zo'n bolletje bovenop.",,"Yes, yes, and one of those little balls on top.",,,14A,,,True,"Ja, ja, en zo'n bolletje bovenop.",En een bolletje.,"Yes, yes, and one of those little balls on top.",And a ball.,,,,14A,True,670,68200.0,69100.0,900.0,69135.0,69465.0,330.0,right,right,right
18,14A,B,1.0,1_3,B,14.0,,,14A,,,69180,69420,240,A,2.0,2_16,A,14.0,,14A,,,,840370,840800,430,"Ja, ja, en zo'n bolletje bovenop.",En een bolletje.,"Yes, yes, and one of those little balls on top.",And a ball.,,,,14A,True,"Oh, ik heb met het bolletje bovenop.",,"Oh, I have with the little ball on top.",,,14A,,,True,671,69135.0,69465.0,330.0,840370.0,840800.0,430.0,right,right,right
18,09D,A,1.0,1_4,A,9.0,,09D,,,,96890,97740,850,B,2.0,2_5,B,9.0,,,09D,,,603840,604180,340,"Ja, aan de achterkant is zo'n rondje dat er aan vast zit geplakt.",,"Yes, on the back is such a round that is stuck to it.",,09D,,,,True,,En dan met een schijfje aan de achterkant er tegenaan en een lepeltje erin.,,And then with a disc on the back against it and a spoon in it.,,,09D,,True,672,96890.0,97740.0,850.0,603840.0,604180.0,340.0,left,left,left
18,02A,B,1.0,1_5,B,2.0,,,02A,,02A,112670,113640,970,A,1.0,1_5,B,2.0,,02A,,,,119500,120620,1120,,"Oh, ik heb nu die met die tipi tent op zijn hoofd.",,"Oh, I now have the one with the teepee tent on his head.",,,02A-REP,02A,True,"Er is een tipi, er is zeg maar één heel puntige driehoek",,"There is a teepee, there is say one very pointed triangle",,02A,02A,,,True,673,112670.0,113640.0,970.0,119500.0,120620.0,1120.0,both,both,both
18,02A,A,1.0,1_5,B,2.0,,02A,,,,119500,120620,1120,B,1.0,1_5,B,2.0,,,02A,,,133690,134570,880,"Er is een tipi, er is zeg maar één heel puntige driehoek",,"There is a teepee, there is say one very pointed triangle",,02A,02A,,,True,,Hij heeft gewoon een hele grote driehoek op zijn hoofd.,,He just has a very large triangle on his head.,,,02A,02A,True,674,119500.0,120620.0,1120.0,133690.0,134570.0,880.0,both,both,both
18,02C,A,1.0,1_5,B,2.0,,02C,,,,126260,126960,700,B,1.0,1_5,B,2.0,,,02C,,,139880,140640,760,Dat er zo insteekt?,,That sticks in like that?,,02C,,,,True,,"Ik weet niet, een soort balkje of zo.",,"I don't know, some kind of bar or something.",,,,02C,True,675,126260.0,126960.0,700.0,139880.0,140640.0,760.0,left,right,left_right
18,02C,B,1.0,1_5,B,2.0,,,02C,,,139880,140640,760,A,2.0,2_14,A,2.0,,02C,,,,819130,819360,230,,"Ik weet niet, een soort balkje of zo.",,"I don't know, some kind of bar or something.",,,,02C,True,En dan dat rondje dat er zo insteekt van links.,,And then that round sticking in like that from the left.,,02C,02C,,,True,676,139880.0,140640.0,760.0,819080.0,819410.0,330.0,both,right,both
18,02A,B,1.0,1_5,B,2.0,,,02A,,,153990,154460,470,A,1.0,1_5,B,2.0,,02A,,02A,,162090,162900,810,,,,,,,02A,02A,True,"E- Oh, oké, echt zo'n heel scherpe punt.",,"E- Oh, okay, really such a very sharp point.",,02A,02A-REP,,,True,677,153990.0,154460.0,470.0,162090.0,162900.0,810.0,both,both,both
18,02A,A,1.0,1_5,B,2.0,,02A,,02A,,162090,162900,810,B,1.0,1_5,B,2.0,,,02A,,,165120,165440,320,"E- Oh, oké, echt zo'n heel scherpe punt.",,"E- Oh, okay, really such a very sharp point.",,02A,02A-REP,,,True,,"Ja, ja, ja.",,"Yes, yes, yes.",,,02A,02A,True,678,162090.0,162900.0,810.0,165115.0,165445.0,330.0,both,both,both
18,02A,B,1.0,1_5,B,2.0,,,02A,,,165120,165440,320,A,1.0,1_5,B,2.0,,02A,,,,172670,172940,270,,"Ja, ja, ja.",,"Yes, yes, yes.",,,02A,02A,True,"Ja, want er is er ook eentje met meer een afgeflakte, maar die had ik al net.",,"Yes, because there's also one with more of a flattened, but I just had that one already.",,02A,02A,,,True,679,165115.0,165445.0,330.0,172640.0,172970.0,330.0,both,both,both
18,07D,A,1.0,1_6,A,7.0,,07D,,,,200680,200910,230,B,2.0,2_13,B,7.0,,,07D,,,797730,798000,270,"Ja, ja, en er is zo'n heel klein uitstulpje naar links.",,"Yes, yes, and there is such a very small bulge to the left.",,07D,,,,True,,Klein flupje maar ik weet niet wat dat is.,,Small flup but I don't know what that is.,,,,07D,True,680,200630.0,200960.0,330.0,797700.0,798030.0,330.0,left,right,left_right
18,07A,A,1.0,1_6,A,7.0,,07A,,,,205390,206170,780,B,1.0,1_6,A,7.0,,,07A,,,219070,219350,280,Een soort vierkant bakje dat er op staat.,,A kind of square tray standing on it.,,07A,07A,,,True,"Ja, ja","En dan zo'n bakje, inderdaad.","Yes, yes","And then such a tray, indeed.",,,,07A,True,681,205390.0,206170.0,780.0,219045.0,219375.0,330.0,both,right,both
18,07B,A,1.0,1_6,A,7.0,,07B,,,,208020,208700,680,B,1.0,1_6,A,7.0,,,07B,,,215440,216800,1360,Of dat er boven aan vast zit gemaakt.,,Or that is attached at the top.,,,07B,,,True,,"Oh wacht, je hebt er ook eentje met een soort platform er dwars doorheen.",,"Oh wait, you also have one with a kind of platform right through it.",,,,07B,True,682,208020.0,208700.0,680.0,215440.0,216800.0,1360.0,right,right,right
18,16A,B,1.0,1_7,B,16.0,,,16A,,,248170,249120,950,A,1.0,1_7,B,16.0,,16A,,,,255030,255580,550,,"Zo'n kegeltje, zo.",,"Such a cone, like this.",,,16A,16A,True,Maar het kegeltje is het makkelijkste.,,But the cone is the easiest.,,16A,16A,,,True,683,248170.0,249120.0,950.0,255030.0,255580.0,550.0,both,both,both
18,16A,A,1.0,1_7,B,16.0,,16A,,,,259180,259920,740,B,2.0,2_10,A,16.0,,,16A,,,720990,722540,1550,En dat kegeltje wat er op staat steekt ook uit aan de zijkant naar li-,,And that little cone that is on it also sticks out on the side to li-,,16A,16A,,,True,,"Met zo'n ding bovenop, zo'n ding",,"With such a thing on top, such a thing",,,16A,16A,True,684,259180.0,259920.0,740.0,720990.0,722540.0,1550.0,both,both,both
18,03C,A,1.0,1_8,A,3.0,,03C,,,,277690,278010,320,B,2.0,2_1,B,3.0,,,03C,,,539690,540600,910,En dat hij zo een beetje gedraaid is.,,And that he's kind of twisted like that.,,,03C,,,True,,Dit is met die driehoekje onder aan en dan zo'n spiraal naar boven.,,This is with that triangle at the bottom and then such a spiral upward.,,,,03C,True,685,277685.0,278015.0,330.0,539690.0,540600.0,910.0,right,right,right
18,12C,B,1.0,1_9,B,12.0,,,12C,,,297360,297710,350,A,2.0,2_12,A,12.0,,12C,,,,742760,743040,280,,,,,,,,12C,True,"Oh ja, ik had degene met de doorn in de arm.",,"Oh yes, I had the one with the thorn in the arm.",,,12C,,,True,686,297360.0,297710.0,350.0,742735.0,743065.0,330.0,right,right,right
18,10D,B,1.0,1_11,B,10.0,,,10D,,,343480,344220,740,A,2.0,2_4,A,10.0,,10D,,,,589290,589910,620,,En nog een soort vierkantje schuin links erachter.,,And another kind of square diagonally to the left behind it.,,,,10D,True,"Ja, met dat vierkant dat er zo bovenaan insteekt, ja",Ja.,"Yes, with that square sticking in at the top like that, yes",Yes.,10D,,,,True,687,343480.0,344220.0,740.0,589290.0,589910.0,620.0,left,right,left_right
18,08C,B,1.0,1_13,B,8.0,,,08C,,,414270,415950,1680,A,2.0,2_8,A,8.0,,08D,,08C,,675020,675710,690,,"En hij heeft zo'n lange neus, een beetje als Pinocchio, weet je wel zo'n...",,"And he has such a long nose, kind of like Pinocchio, you know one of those....",,,08C,08C,True,"Ja, twee armpjes.",En dan dat beentje.,"Yes, two little arms.",And then that leg.,08C,08D,,,True,688,414270.0,415950.0,1680.0,675020.0,675710.0,690.0,both,both,both
18,08B,B,1.0,1_13,B,8.0,,,08B,,,425140,425820,680,A,1.0,1_13,B,8.0,,08B,,,,459630,459860,230,,"Ja, een soort vierkantje met twee torentjes aan de zijkant.",,"Yes, a kind of square with two turrets on the side.",,,08B,08B,True,En dat heeft dan twee uitsteepsels-steeksels.,Ja.,And that then has two protrusions-spines.,Yes.,08B,08B,,,True,689,425140.0,425820.0,680.0,459580.0,459910.0,330.0,both,both,both
18,08A,B,1.0,1_13,B,8.0,,,08A,,,442950,443500,550,A,1.0,1_13,B,8.0,,08A,,,,457470,457790,320,,"Niet plat, maar zeg maar, zo erin.",,"Not flat, but say, so in.",,,,08A,True,"Oké, dus zo'n vierkantje dat er zo insteekt.",,"Okay, so one of those squares that sticks in like that.",,,08A,,,True,690,442950.0,443500.0,550.0,457465.0,457795.0,330.0,right,right,right
18,08E,B,1.0,1_13,B,8.0,,,08E,,,448020,449970,1950,A,2.0,2_8,A,8.0,,08E,,,,671570,672000,430,,,,,,,,08E,True,En dan onder...,"Oh, en zijn armpje zo.",And then under...,"Oh, and his little arm like this.",,08E,,,True,691,448020.0,449970.0,1950.0,671570.0,672000.0,430.0,right,right,right
18,13A,A,1.0,1_14,A,13.0,,13A,,,,484280,484860,580,B,2.0,2_11,B,13.0,,,13A,,,732100,733370,1270,Alsof het bolletjes of driehoekjes zijn die er aan...,,As if they were spheres or triangles attached to...,,13A,13A,,,True,Mhm.,Ik heb die jij net op het laatste had volgens mij met die bolletjes aan de zijkant.,Mhm.,I have the one you just had at the last I think with those little balls on the side.,,,13A,13A,True,692,484280.0,484860.0,580.0,732100.0,733370.0,1270.0,both,both,both
18,06B,B,1.0,1_15,B,6.0,,,06B,,,492500,493010,510,A,2.0,2_2,A,6.0,,06B,,,,551310,551630,320,,Die heeft zo'n bolletje aan de voorkant.,,That one has one of those little balls on the front.,,,,06B,True,"Oh, ik heb die ene met het bolletje aan de voorkant.",,"Oh, I have the one with the little ball on the front.",,,06B,,,True,693,492500.0,493010.0,510.0,551305.0,551635.0,330.0,right,right,right
18,06D,B,1.0,1_15,B,6.0,,,06D,,,498540,499240,700,A,2.0,2_2,A,6.0,,06D,,,,553200,553490,290,Ja.,"Ja, ook een spijker of zo, ik weet niet.",Yes.,"Yes, also a nail or something, I don't know.",,,06D,,True,En een soort naald erdoorheen.,,And some kind of needle through it.,,,06D,,,True,694,498540.0,499240.0,700.0,553180.0,553510.0,330.0,right,left,right_left
18,06A,B,1.0,1_15,B,6.0,,,06A,,,503720,504380,660,A,2.0,2_2,A,6.0,,06A,,,,556060,556310,250,"Daar aan vast, aan die spijker.",En dan nog een lepeltje erin.,"Attached to that, to that nail.",And then another spoonful in it.,,,,06A,True,En een soort klein lepeltje dat uitsteekt erin.,,And a kind of little spoon that sticks out in it.,,,06A,,,True,695,503720.0,504380.0,660.0,556020.0,556350.0,330.0,right,right,right
18,15A,A,1.0,1_16,A,15.0,,15A,,,,517670,517970,300,B,2.0,2_9,B,15.0,,,15A,,,696030,696330,300,"Maar, ja, bovenaan zitten van die oortjes.",,"But, yes, at the top are those little ears.",,15A,15A,,,True,"Oh, waarv-",En twee schoorsteentjes bovenop.,"Oh, wherev-",And two chimneys on top.,,,,15A,True,696,517655.0,517985.0,330.0,696015.0,696345.0,330.0,both,right,both
18,15B,A,1.0,1_16,A,15.0,,15B,,,,522540,523200,660,B,2.0,2_9,B,15.0,,,15B,,,688350,688660,310,En dan heeft het een soort slurf die eruit steekt.,,And then it has a kind of trunk sticking out.,,,15B,,,True,,"Ik vond het echt een glijbaan, maar jij zei iets anders.",,"I really thought it was a slide, but you said something else.",,,,15B,True,697,522540.0,523200.0,660.0,688340.0,688670.0,330.0,right,right,right
18,15C,A,1.0,1_16,A,15.0,,15C,,,,525840,526420,580,B,2.0,2_9,B,15.0,,,15C,,,690160,694560,4400,En een vierkant dat er middenin dwars...,,And a square that cuts across it in the middle....,,,15C,,,True,,,,,,,,15C,True,698,525840.0,526420.0,580.0,690160.0,694560.0,4400.0,right,right,right
18,03D,B,2.0,2_1,B,3.0,,,03D,,,538780,539430,650,A,3.0,3_16,A,3.0,,03D,,,,1074950,1075320,370,,Dit is met die driehoekje onder aan en dan zo'n spiraal naar boven.,,This is with that triangle at the bottom and then such a spiral upward.,,,03D,03D,True,"Oh, ik heb degene met de driehoek",,"Oh, I got the one with the triangle",,03D,03D,,,True,699,538780.0,539430.0,650.0,1074950.0,1075320.0,370.0,both,both,both
18,03C,B,2.0,2_1,B,3.0,,,03C,,,539690,540600,910,A,3.0,3_16,A,3.0,,03C,,,,1076620,1076980,360,,Dit is met die driehoekje onder aan en dan zo'n spiraal naar boven.,,This is with that triangle at the bottom and then such a spiral upward.,,,,03C,True,en dan waar die er zo gedraaid op staat...,,and then where it looks so twisted on it....,,,03C,,,True,700,539690.0,540600.0,910.0,1076620.0,1076980.0,360.0,right,right,right
18,03B,B,2.0,2_1,B,3.0,,,03B,,,542460,542880,420,A,3.0,3_16,A,3.0,,03B,,,,1078700,1079260,560,"Oh, ja.",En dan zo'n blokje wat er bijna afvalt.,"Oh, yes.",And then one of those blocks that almost falls off.,,,,03B,True,...en het bal- blokje dat er bijna afvalt.,,...And the ball-block that almost falls off.,,,03B,,,True,701,542460.0,542880.0,420.0,1078700.0,1079260.0,560.0,right,right,right
18,06D,A,2.0,2_2,A,6.0,,06D,,,,553200,553490,290,B,3.0,3_5,B,6.0,,,06D,,,947090,947580,490,En een soort naald erdoorheen.,,And some kind of needle through it.,,,06D,,,True,,Ik heb nu met de neus en dan de spijker er doorheen.,,I now have with the nose and then the nail through it.,,,,06D,True,702,553180.0,553510.0,330.0,947090.0,947580.0,490.0,right,right,right
18,06B,A,2.0,2_2,A,6.0,,06B,,,,560480,560710,230,B,2.0,2_2,A,6.0,,,06B,,,561390,561560,170,"Ja, met de neus.",,"Yes, with the nose.",,,06B,,,True,"Ja, met de neus.",Met die neus.,"Yes, with the nose.",With that nose.,,,,06B,True,703,560430.0,560760.0,330.0,561310.0,561640.0,330.0,right,right,right
18,06B,B,2.0,2_2,A,6.0,,,06B,,,561390,561560,170,A,4.0,4_12,A,6.0,,06B,,,,1249780,1250310,530,"Ja, met de neus.",Met die neus.,"Yes, with the nose.",With that nose.,,,,06B,True,"Oh, ik heb nu met het bolletje aan de zijkant...",,"Oh, I have now with the little ball on the side....",,,06B,,,True,704,561310.0,561640.0,330.0,1249780.0,1250310.0,530.0,right,right,right
18,10D,A,2.0,2_4,A,10.0,,10D,10D,,,589790,590180,390,B,3.0,3_7,B,10.0,,,10D,,,974790,975320,530,"Ja, met dat vierkant dat er zo bovenaan insteekt, ja",,"Yes, with that square sticking in at the top like that, yes",,10D,,,10D,True,,en het eh het vierkantje,,and the er the square,,,10D,,True,705,589790.0,590180.0,390.0,974790.0,975320.0,530.0,left,both,both
18,09B,B,2.0,2_5,B,9.0,,,09B,,,600540,600780,240,A,3.0,3_14,A,9.0,,09B,,,,1053300,1053780,480,,"Ja, geen vierkant onderaan, maar een soort verhoginkje onderaan.",,"Yes, not a square at the bottom, but a kind of raise at the bottom.",,,,09B,True,Ik heb nu degene die op een verhoging staat...,,I now have the one that is on an elevation....,,09B,09B,,,True,706,600495.0,600825.0,330.0,1053300.0,1053780.0,480.0,both,right,both
18,09D,B,2.0,2_5,B,9.0,,,09D,,,604650,604890,240,A,2.0,2_5,B,9.0,,09D,,,,612090,612270,180,,En dan met een schijfje aan de achterkant er tegenaan en een lepeltje erin.,,And then with a disc on the back against it and a spoon in it.,,,09D,,True,"Ja een rondje dat eraan vastzit, toch?",,"Yes a round attached to it, right?",,,09D,,,True,707,604605.0,604935.0,330.0,612015.0,612345.0,330.0,right,left,right_left
18,09D,A,2.0,2_5,B,9.0,,09D,,,,612090,612270,180,B,4.0,4_3,B,9.0,,,09D,,,1113130,1113350,220,"Ja een rondje dat eraan vastzit, toch?",,"Yes a round attached to it, right?",,,09D,,,True,,"Oh, ik heb nu met dat schijfje aan de zijkant die op een verhogingkje staat.",,"Oh, I have now with that disc on the side that is on a raise.",,,09D,,True,708,612015.0,612345.0,330.0,1113075.0,1113405.0,330.0,right,left,right_left
18,04A,A,2.0,2_6,A,4.0,,04A,,,,630890,631380,490,B,3.0,3_9,B,4.0,,,04A,,,993640,994240,600,En nu heb ik het dus met de platte.,,And so now I have it with the flat.,,,04A,,,True,,Ik heb nu de tipitent die afgehakt is.,,I now have the tipi tent that is chopped off.,,,04A,,True,709,630890.0,631380.0,490.0,993640.0,994240.0,600.0,right,left,right_left
18,04B,A,2.0,2_6,A,4.0,,04B,,,,632890,633260,370,B,3.0,3_9,B,4.0,,,04B,,,995420,996080,660,En twee balkjes die uitsteken.,,And two bars sticking out.,,04B,04B,,,True,,En dan twee dingetjes naar de zijkant.,,And then two dings to the side.,,,,04B,True,710,632890.0,633260.0,370.0,995420.0,996080.0,660.0,both,right,both
18,01C,B,2.0,2_7,B,1.0,,,01C,,,644580,645400,820,A,3.0,3_8,A,1.0,,01C,,,,986700,986900,200,"Oh, ja.",En dan twee soort robot armpjes.,"Oh, yes.",And then two kind of robotic arms.,,,01C,01C,True,...met een antenne bovenop en twee van die armpjes naar links en het vierkant.,,...with an antenna on top and two of those little arms to the left and the square.,,01C,01C,,,True,711,644580.0,645400.0,820.0,986635.0,986965.0,330.0,both,both,both
18,08A,A,2.0,2_8,A,8.0,,08A,,,,665280,665560,280,B,3.0,3_3,B,8.0,,,08A,,,914390,915840,1450,"Ja, het zijn een soort twee van die vierkantjes bovenop.",,"Yes, it's kind of two of those little squares on top.",,08A,08A,,,True,,"Maar dan, wel...",,"But then, well...",,,08A,08A,True,712,665255.0,665585.0,330.0,914390.0,915840.0,1450.0,both,both,both
18,08B,A,2.0,2_8,A,8.0,,08B,,,,670700,670980,280,B,3.0,3_3,B,8.0,,,08B,,,872120,872350,230,Uitsteken.,,Protrusion.,,08B,08B,,,True,,"En eh ja, die torentjes op z'n hoofd.",,"And um yes, those turrets on his head.",,,08B,08B,True,713,670675.0,671005.0,330.0,872070.0,872400.0,330.0,both,both,both
18,08D,B,2.0,2_8,A,8.0,,,08D,,,672680,673520,840,A,2.0,2_8,A,8.0,,08D,,08C,,675020,675710,690,,"Oh, en zijn armpje zo.",,"Oh, and his little arm like this.",,,,08D,True,"Ja, twee armpjes.",En dan dat beentje.,"Yes, two little arms.",And then that leg.,08C,08D,,,True,714,672680.0,673520.0,840.0,675020.0,675710.0,690.0,both,right,both
18,08C,A,2.0,2_8,A,8.0,,08D,,08C,,675020,675710,690,B,3.0,3_3,B,8.0,,,08C,,,877810,878290,480,"Ja, twee armpjes.",En dan dat beentje.,"Yes, two little arms.",And then that leg.,08C,08D,,,True,,"En die lange neus, die Pinocchio.",,"And that long nose, that Pinocchio.",,,,08C,True,715,675020.0,675710.0,690.0,877810.0,878290.0,480.0,both,right,both
18,08D,A,2.0,2_8,A,8.0,,08D,,08C,,675020,675710,690,B,3.0,3_3,B,8.0,,,08D,,,868710,869140,430,"Ja, twee armpjes.",En dan dat beentje.,"Yes, two little arms.",And then that leg.,08C,08D,,,True,,met dat g- eh bochtje onderaan en bochtje aan de zijkant,,with that g- eh bend at the bottom and bend on the side,,,,08D,True,716,675020.0,675710.0,690.0,868710.0,869140.0,430.0,both,right,both
